x1,x2,y
-0.4455358738988342,0.5294377172173113,1.0
0.5184085780828968,0.47234203452053236,1.0
0.7204025268423015,-0.7212392818692688,0.0
-0.7450168789395067,-0.3919415364611109,1.0
0.2529778278807584,-0.73079775430746,1.0
-0.29361807706641563,-0.6257288931905576,1.0
0.7753083028234082,-0.3616769296346547,0.0
-1.0465139176169087,-0.03356360147177037,0.0
0.13087638752918412,-0.6939927440951477,1.0
0.6295709838210263,0.37783234016375844,1.0
-0.30197694471666003,-0.3788919146987174,1.0
-0.5205709509388093,-0.3128661502535954,1.0
0.5884517612788758,0.22530235812468438,1.0
-1.0617587302004123,-0.011578387145166643,0.0
0.9449585746039135,0.4068693044099669,0.0
0.37634016094927464,-0.9922491377143156,0.0
-0.979844671932316,0.13965700798191752,0.0
0.8280749117894135,-0.2722268779977334,0.0
0.7609543564696116,-0.13533729147948803,1.0
0.9214930574077229,0.22978842195826246,0.0
0.3391227015810673,1.054322352495925,0.0
-0.7239490412142939,-0.06947094863276237,1.0
0.2271901019671046,-0.512340644572464,1.0
-0.6037154009933398,-0.013446900780472684,1.0
0.2909172590476765,0.7880291870632379,1.0
-0.6752677364126596,-0.35494229346033895,1.0
0.8200369914291387,0.7601391205649249,0.0
0.6175014738472759,0.8141387692511708,0.0
0.21938799346228166,-0.9138680111227894,0.0
0.4278245295814961,-0.36223833302767633,1.0
0.6290661970174832,0.7408127095535739,0.0
-0.0018583685480518392,0.6488311812123423,1.0
0.4498726104603655,0.5393707349176832,1.0
0.18455014857175517,0.7312212261903723,1.0
-0.40642217759183397,0.8379015964025055,0.0
0.4085329489368361,0.18679887556857966,1.0
-0.33160953600360155,-0.3945811820319016,1.0
-0.6606051416868848,0.30490225371722357,1.0
0.4989373052365642,0.08150056060420176,1.0
-0.04957575920790007,-0.5667757173813033,1.0
1.094453946754845,-0.137574129089677,0.0
0.5968221055162297,0.0575495216595352,1.0
0.29625616876896244,0.9676114949187807,0.0
0.31994101969422734,0.5250339816803633,1.0
-0.7814456627804857,-0.5198496667957151,0.0
0.34441721703499534,-1.1122574746153815,0.0
0.4545536902759329,0.02661171944129284,1.0
-0.5085331197544909,0.9033299333648246,0.0
1.1084307904123207,-0.01952945600888724,0.0
-0.6882971630268847,-0.25472029499482746,1.0
0.7627483876863548,0.5904361470551917,0.0
0.045991129229488434,-0.6458033704849803,1.0
-0.16872122581734728,1.143821724203401,0.0
-0.11401792450597631,-0.8564381697495125,0.0
0.6805398734862118,-0.34070281064801444,1.0
-0.6131677475776578,-0.8981449976871665,0.0
0.19386789319594522,0.787777586955799,1.0
-0.2295878900740459,-0.6997036514213664,1.0
0.7516800301088111,0.6367997703199861,0.0
0.2010905500457664,1.1914592022151027,0.0
0.3492508762596119,-0.5550319221370142,1.0
1.0607049199191014,0.1728313633171299,0.0
-0.7604022558411351,-0.38432843337827094,0.0
-1.0594547497165603,0.4216104293963561,0.0
-0.6054474069701457,0.2396782861950787,1.0
-0.915428011517796,0.6856303809708003,0.0
0.4635429814724277,0.9268301880020312,0.0
-0.8144493814812473,-0.4385910099962652,0.0
0.7350225923525291,-0.6814369469603513,0.0
-0.43985566998331554,1.0433003507189298,0.0
-0.06548160130432204,0.7476409297419154,1.0
-0.6004134680674502,-0.868250286724979,0.0
-0.8070500289852114,0.8877781457722925,0.0
0.3967297411512615,-0.5057598675482132,1.0
-0.2613343269121139,0.45154464894554264,1.0
0.4810020500904228,-0.9334877203656996,0.0
0.8264877574981867,-0.365808061947192,0.0
-0.5007739287763814,-0.7104159990680912,1.0
-0.522175732174476,-0.9994724944093512,0.0
0.7227030425050505,-0.26945805431314823,1.0
-1.139959157067046,0.16292664503537937,0.0
-0.1797379326694962,0.6229292689839416,1.0
0.7523960408399816,-0.5891013163377532,0.0
-0.0689875164313678,0.7204147876316402,1.0
-0.9989911746877704,0.40943875345289804,0.0
-0.708927677684262,-0.21539060951027791,1.0
-0.4971743635485265,0.4640565032543137,1.0
-0.4452168915403596,-0.8365752077699202,0.0
-0.6111551458518824,-0.8590351860401887,0.0
-0.8316867574646548,-0.08810083039862884,0.0
0.06121865528732977,-1.0477033324270255,0.0
-0.22063796693500526,0.6589184504060269,1.0
-0.4583828210607129,-0.5682386042440921,1.0
0.692432679405825,-0.3401424462454433,1.0
-0.13082621289780486,0.9324306455402291,0.0
0.29298587966545686,-0.40792235010687183,1.0
-0.687946947866594,0.5258526971894175,1.0
-0.6382571024731383,-0.7404417129561822,0.0
-0.8035743101269643,0.7181549231486195,0.0
-0.552425658626502,0.22977900734593543,1.0
