x1,x2,y
-0.6437129165087798,0.9034540570358391,0.0
0.16200952309460073,0.41320937353307907,1.0
1.4521560454445985,-0.4611723948194264,1.0
0.9369950412448809,0.2644524241299877,0.0
1.5654291193376653,0.04111739276329085,1.0
0.7268599012235251,0.5121278323071117,0.0
1.5718133162650492,-0.2884431128970817,1.0
0.025369648435899055,0.9378750661348073,0.0
0.03021441940952646,0.7994121376159783,0.0
0.5504356135305608,0.29785865174060033,0.0
-1.0122509343858046,0.4779712303683903,0.0
1.51187912635648,-0.7451573431128757,1.0
0.6811871436572824,0.24162457129176293,0.0
0.8878782685020222,0.32250333751398086,0.0
0.29489327167186286,0.9823206167717297,0.0
0.4134889980245591,0.9971497712133254,0.0
0.41264453955701746,1.0970951707701397,0.0
-0.7410250364264501,0.9793656284290045,0.0
-0.702546541332941,0.42850241635376185,0.0
0.9088943868806311,-0.5723729911917809,1.0
0.526491782043486,1.036153299548531,0.0
0.30149941917294676,-0.5562680357431885,1.0
0.4690369885219394,0.14391816444699237,1.0
1.9532681891756214,0.21728734039185182,1.0
2.1253300014530816,0.26771044965825613,1.0
0.30028442665048366,-0.36472585538075614,1.0
0.698658011616869,-0.19310104036544928,1.0
0.12219132669204419,0.1480628940529098,1.0
0.6306566403568289,1.1268280082809334,0.0
2.290460337492266,0.21657237588155165,1.0
0.03351947491753304,0.9195924473617105,0.0
-0.3378348564276902,0.6319611205796064,0.0
0.3505193687985857,-0.2178187035752408,1.0
-0.9031579246769121,0.79488644166353,0.0
-1.0526737611615264,0.2508109522385449,0.0
0.43931157126362774,0.724508797873915,0.0
0.2722340768359822,0.8142326861767053,0.0
-0.2886963274704897,0.9082643452268566,0.0
0.002253184621486215,1.3755305483768043,0.0
0.8565779187367345,-0.469217885866693,1.0
-0.5648090548133282,0.706573895673847,0.0
1.3662955367109604,-0.30837530555148795,1.0
1.0032508855116422,-0.08229380879169995,0.0
-0.08348849252240603,0.10704269564770189,1.0
-0.8572880291542591,1.0289983244563605,0.0
2.105276213025562,0.5055716036713597,1.0
-0.4263803335400226,1.0082771962270014,0.0
-0.8014853357602957,0.46969519249401115,0.0
1.2283569866054964,-0.26616226827268347,1.0
0.004023891087410025,1.121513434618657,0.0
2.0208196491490145,-0.06252701413459211,1.0
1.7582408171932835,0.10893386120011572,1.0
-0.42872063451996945,0.9872146932191137,0.0
0.09668158458152107,1.25314466120459,0.0
0.6987966085466883,-0.6132888513559659,1.0
1.979191794769293,-0.32551017695746337,1.0
1.7186208429308403,0.230861295794075,1.0
-1.5007261838883013,-0.13810138882396164,0.0
-0.01877451265722413,0.49891483927648395,1.0
0.005085607803292577,0.18419362741978318,1.0
0.8861985353643584,-0.5339777242828174,1.0
0.5680865779224809,-0.473211719580788,1.0
1.6486748509720548,-0.13744430940284974,1.0
0.24723480820221083,-0.021881395255413466,1.0
0.81593994506274,0.4365636252908051,0.0
0.709039176083406,-0.3458904658761499,1.0
1.209330302151646,-0.48355794579503414,1.0
0.9869154568737221,-0.12367544297556772,0.0
0.8520657243399803,1.1560053024266597,0.0
1.6670255596847714,0.4195142246395904,1.0
1.0237088801870289,0.06327999934957174,0.0
-1.184256848764435,0.6077937127007325,0.0
0.9165850385564499,0.6481195394438746,0.0
0.23596419689653153,-0.14765499532831927,1.0
1.0129400372107118,-0.02786113288219716,0.0
1.0049681571895992,0.6066814411058097,0.0
1.82289658106082,-0.11233781178137485,1.0
-0.19853076575697165,0.8221203939639758,0.0
-0.7775392018945892,0.6173531211138341,0.0
1.873825960619745,-0.3695211431503971,1.0
0.9412122211710083,0.7643059105048884,0.0
0.4659776085378646,-0.40697372670811716,1.0
-0.18088994201616881,0.311886642387247,1.0
-0.03210280765999193,0.25024746586627555,1.0
2.0643975628874456,0.3124453653701822,1.0
0.9465968238855006,0.5995654790032666,0.0
-1.314501437192198,-0.08151565665301576,0.0
-0.8814459205173365,0.8532683646980532,0.0
1.124233126603761,-0.5682542547980027,1.0
1.0391086210687193,-0.33870847277043636,1.0
-1.1958753259097124,-0.03234310050366448,0.0
0.21545350600466118,-0.10308388264852611,1.0
0.493098250703988,-0.55831367979345,1.0
1.0966040868477265,-0.38955434133633415,1.0
0.27023784000797557,-0.4826572401715813,1.0
0.5321928284917392,-0.5127828144639708,1.0
-0.7331352595447763,0.6868245326081656,0.0
1.748863918163454,-0.0743315367987778,1.0
0.27303189944601,0.11679913759041918,1.0
-0.6157074540569347,0.20598130343308202,0.0
